Course Name,Section Name,Faculty Name,Time,Room,Semester
EEE361/ETE361,2,Mdy,ST 02:40 PM - 04:10 PM,SAC307,Fall 2021 (213)
EEE362,1,hzr,MW 11:20 AM - 12:50 PM,SAC310,Fall 2021 (213)
EEE362,2,MEZ,ST 09:40 AM - 11:10 AM,SAC210,Fall 2021 (213)
EEE363,1,Aqu,ST 11:20 AM - 12:50 PM,SAC513,Fall 2021 (213)
EEE363,2,SRD1,MW 01:00 PM - 02:30 PM,SAC307,Fall 2021 (213)
EEE424/ETE424,2,SfA,RA 09:40 AM - 11:10 AM,TBA,Fall 2021 (213)
EEE452,1,Rkz,ST 04:20 PM - 05:50 PM,SAC307,Fall 2021 (213)
EEE452,2,Rkz,MW 04:20 PM - 05:50 PM,SAC307,Fall 2021 (213)
EEE452,3,Rkz,RA 09:40 AM - 11:10 AM,SAC307,Fall 2021 (213)
EEE452,4,Rkz,RA 11:20 AM - 12:50 PM,SAC307,Fall 2021 (213)
EEE452,5,NqH,ST 08:00 AM - 09:30 AM,SAC309,Fall 2021 (213)
EEE452,6,NqH,ST 11:20 AM - 12:50 PM,NAC414,Fall 2021 (213)
EEE452,7,FKr,ST 02:40 PM - 04:10 PM,SAC210,Fall 2021 (213)
EEE452,8,FKr,ST 04:20 PM - 05:50 PM,SAC210,Fall 2021 (213)
EEE452,9,FKr,MW 04:20 PM - 05:50 PM,SAC206,Fall 2021 (213)
EEE462,1,SMU1,RA 11:20 AM - 12:50 PM,SAC311,Fall 2021 (213)
EEE465,1,NSv,ST 04:20 PM - 05:50 PM,SAC310,Fall 2021 (213)
EEE471/ETE471,1,FKr,RA 04:20 PM - 05:50 PM,SAC307,Fall 2021 (213)
EEE498R,1,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,2,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,3,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,4,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,5,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,6,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,7,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,8,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,9,TBA,TBA,TBA,Fall 2021 (213)
EEE498R,10,TBA,TBA,TBA,Fall 2021 (213)
EEE513/ETE544,1,NaNr,S 07:00 PM - 10:10 PM,NAC304,Fall 2021 (213)
EEE542,1,Aqu,T 07:00 PM - 10:10 PM,SAC208,Fall 2021 (213)
EMB501,1,AbSa,F 07:00 PM - 10:10 PM,NAC619A,Fall 2021 (213)
EMB510,1,AWKm,A 07:00 PM - 10:10 PM,NAC603,Fall 2021 (213)
EMB520,1,Miz,R 07:00 PM - 10:10 PM,NAC603,Fall 2021 (213)
EMB601,1,IAd,R 07:00 PM - 10:10 PM,NAC619,Fall 2021 (213)
EMB602,1,IAd,F 07:00 PM - 10:10 PM,NAC602,Fall 2021 (213)
EMB620,1,Miz,A 07:00 PM - 10:10 PM,NAC617,Fall 2021 (213)
EMB650,1,Hsi,F 09:00 AM - 12:30 PM,NAC992,Fall 2021 (213)
EMB660,1,AWKm,R 07:00 PM - 10:10 PM,NAC601,Fall 2021 (213)
EMB670,1,AdK,A 07:00 PM - 10:10 PM,NAC990,Fall 2021 (213)
EMB690,1,NAM3,F 07:00 PM - 10:10 PM,NAC990,Fall 2021 (213)
EMPG500,1,TBA,F 04:20 PM - 05:50 PM,NAC1072,Fall 2021 (213)
EMPG505,1,TBA,F 09:40 AM - 11:10 AM,NAC1072,Fall 2021 (213)
EMPG510,1,TBA,F 11:20 AM - 12:50 PM,NAC1072,Fall 2021 (213)
EMPG515,1,TBA,A 06:00 PM - 07:30 PM,NAC1072,Fall 2021 (213)
EMPH601,1,AzB,F 06:10 PM - 09:00 PM,SAC401,Fall 2021 (213)
EMPH605,1,NSK,TBA,TBA,Fall 2021 (213)
EMPH609,1,TaJ,F 10:35 AM - 01:20 PM,SAC308,Fall 2021 (213)
EMPH611,1,Min,F 07:30 AM - 10:30 AM,SAC306,Fall 2021 (213)
EMPH631,2,Mnz,F 06:10 PM - 09:00 PM,SAC203,Fall 2021 (213)
EMPH631,3,TBA,TBA,TBA,Fall 2021 (213)
EMPH642,1,NSK,F 10:35 AM - 01:20 PM,SAC307,Fall 2021 (213)
EMPH644,1,MWz,F 06:10 PM - 09:00 PM,SAC315,Fall 2021 (213)
EMPH653,1,NAJ,F 10:35 AM - 01:20 PM,SAC306,Fall 2021 (213)
EMPH663,1,SMM1,F 03:00 PM - 06:00 PM,SAC213,Fall 2021 (213)
EMPH671,1,TBA,F 07:30 AM - 10:30 AM,SAC308,Fall 2021 (213)
EMPH672,1,AfC,F 10:35 AM - 01:20 PM,SAC304,Fall 2021 (213)
EMPH678,1,FAO,F 06:10 PM - 09:00 PM,SAC316,Fall 2021 (213)
EMPH681,1,TBA,F 10:35 AM - 01:20 PM,SAC213,Fall 2021 (213)
EMPH704,1,MHHN,F 07:30 AM - 10:30 AM,SAC312,Fall 2021 (213)
EMPH706,1,NaA,F 03:00 PM - 06:00 PM,SAC205,Fall 2021 (213)
EMPH711,1,AH1,F 07:30 AM - 10:30 AM,SAC304,Fall 2021 (213)
EMPH712,1,MMq1,F 10:35 AM - 01:20 PM,SAC311,Fall 2021 (213)
EMPH716,1,FKt,F 07:30 AM - 10:30 AM,SAC311,Fall 2021 (213)
EMPH734,1,TBA,F 03:00 PM - 06:00 PM,NAC412,Fall 2021 (213)
EMPH742,1,TBA,F 10:35 AM - 01:20 PM,SAC312,Fall 2021 (213)
EMPH745,2,SRM1,F 06:10 PM - 09:00 PM,TBA,Fall 2021 (213)
EMPH771,1,AfC,F 03:00 PM - 06:00 PM,SAC307,Fall 2021 (213)
EMPH781,1,TBA,F 07:30 AM - 10:30 AM,SAC307,Fall 2021 (213)
EMPH805,1,DHH,TBA,TBA,Fall 2021 (213)
EMPH806,1,DHH,TBA,TBA,Fall 2021 (213)
EMPH842,1,TBA,F 03:00 PM - 06:00 PM,NAC305,Fall 2021 (213)
ENG102,1,SZn,ST 08:00 AM - 09:30 AM,NAC508,Fall 2021 (213)
ENG102,2,Ssy,ST 11:20 AM - 12:50 PM,NAC308,Fall 2021 (213)
ENG102,3,Ssy,ST 01:00 PM - 02:30 PM,NAC315,Fall 2021 (213)
ENG102,4,RNS,ST 01:00 PM - 02:30 PM,NAC411,Fall 2021 (213)
ENG102,5,SlQ,ST 01:00 PM - 02:30 PM,NAC509,Fall 2021 (213)
ENG102,6,RNS,ST 02:40 PM - 04:10 PM,NAC411,Fall 2021 (213)
ENG102,7,SZn,ST 02:40 PM - 04:10 PM,NAC508,Fall 2021 (213)
ENG102,8,KSS,ST 02:40 PM - 04:10 PM,SAC511,Fall 2021 (213)
ENG102,9,MHn,MW 09:40 AM - 11:10 AM,NAC213,Fall 2021 (213)
ENG102,10,MHn,MW 11:20 AM - 12:50 PM,NAC213,Fall 2021 (213)
ENG102,11,SuT,MW 01:00 PM - 02:30 PM,NAC315,Fall 2021 (213)
ENG102,12,MaNa,MW 01:00 PM - 02:30 PM,NAC506,Fall 2021 (213)
ENG102,13,SuT,MW 02:40 PM - 04:10 PM,NAC310,Fall 2021 (213)
ENG102,14,FzM,MW 02:40 PM - 04:10 PM,NAC411,Fall 2021 (213)
ENG102,15,FzM,MW 04:20 PM - 05:50 PM,NAC411,Fall 2021 (213)
ENG102,17,FIT,RA 09:40 AM - 11:10 AM,NAC308,Fall 2021 (213)
ENG102,18,Sye,RA 09:40 AM - 11:10 AM,NAC509,Fall 2021 (213)
ENG102,19,Sye,RA 11:20 AM - 12:50 PM,NAC509,Fall 2021 (213)
ENG102,20,DBs,RA 01:00 PM - 02:30 PM,NAC203,Fall 2021 (213)
ENG102,21,MaNa,RA 01:00 PM - 02:30 PM,NAC211,Fall 2021 (213)
ENG102,22,MoA1,RA 01:00 PM - 02:30 PM,NAC517,Fall 2021 (213)
ENG102,23,Syu,RA 02:40 PM - 04:10 PM,NAC410,Fall 2021 (213)
ENG102,24,KSS,MW 02:40 PM - 04:10 PM,NAC309,Fall 2021 (213)
ENG102,25,NPn,MW 01:00 PM - 02:30 PM,NAC508,Fall 2021 (213)
ENG102,26,MoA1,ST 04:20 PM - 05:50 PM,NAC414,Fall 2021 (213)
ENG102,27,NPn,ST 08:00 AM - 09:30 AM,NAC309,Fall 2021 (213)
ENG102,28,DBs,RA 09:40 AM - 11:10 AM,NAC410,Fall 2021 (213)
ENG102,29,SnH,ST 11:20 AM - 12:50 PM,TBA_v2,Fall 2021 (213)
ENG102,30,MaNa,MW 11:20 AM - 12:50 PM,TBA_v5,Fall 2021 (213)
ENG102,32,RT1,MW 02:40 PM - 04:10 PM,TBA_v8,Fall 2021 (213)
ENG103,1,STS1,ST 08:00 AM - 09:30 AM,NAC401,Fall 2021 (213)
ENG103,2,NnR,ST 09:40 AM - 11:10 AM,NAC308,Fall 2021 (213)
ENG103,3,NM,ST 09:40 AM - 11:10 AM,NAC309,Fall 2021 (213)
ENG103,4,STS1,ST 09:40 AM - 11:10 AM,NAC401,Fall 2021 (213)
ENG103,5,TRn,ST 11:20 AM - 12:50 PM,NAC213,Fall 2021 (213)
ENG103,6,NM,ST 11:20 AM - 12:50 PM,NAC311,Fall 2021 (213)
ENG103,7,MNK,ST 11:20 AM - 12:50 PM,NAC411,Fall 2021 (213)
ENG103,8,AtB,ST 01:00 PM - 02:30 PM,NAC214,Fall 2021 (213)
ENG103,9,SuT,ST 01:00 PM - 02:30 PM,NAC302,Fall 2021 (213)
ENG103,10,NnR,ST 01:00 PM - 02:30 PM,NAC309,Fall 2021 (213)
ENG103,11,MHn,ST 01:00 PM - 02:30 PM,NAC401,Fall 2021 (213)
ENG103,12,SSA2,ST 01:00 PM - 02:30 PM,NAC603,Fall 2021 (213)
ENG103,13,SuT,ST 02:40 PM - 04:10 PM,NAC315,Fall 2021 (213)
ENG103,14,SSA2,ST 02:40 PM - 04:10 PM,NAC401,Fall 2021 (213)
ENG103,16,Sye,MW 08:00 AM - 09:30 AM,NAC309,Fall 2021 (213)
ENG103,17,SNm,MW 08:00 AM - 09:30 AM,NAC407,Fall 2021 (213)
ENG103,18,NPn,MW 08:00 AM - 09:30 AM,NAC411,Fall 2021 (213)
ENG103,19,Ssy,MW 09:40 AM - 11:10 AM,NAC402,Fall 2021 (213)
ENG103,20,Sye,MW 09:40 AM - 11:10 AM,NAC508,Fall 2021 (213)
ENG103,21,RNS,MW 11:20 AM - 12:50 PM,NAC302,Fall 2021 (213)
ENG103,22,Ssy,MW 11:20 AM - 12:50 PM,NAC402,Fall 2021 (213)
ENG103,23,RNS,MW 01:00 PM - 02:30 PM,NAC302,Fall 2021 (213)
ENG103,24,FzM,RA 01:00 PM - 02:30 PM,NAC603,Fall 2021 (213)
ENG103,25,KSS,MW 01:00 PM - 02:30 PM,NAC604,Fall 2021 (213)
ENG103,26,NSB,MW 02:40 PM - 04:10 PM,NAC302,Fall 2021 (213)
ENG103,27,MaNa,RA 11:20 AM - 12:50 PM,SAC202,Fall 2021 (213)
ENG103,28,AtB,MW 02:40 PM - 04:10 PM,NAC414,Fall 2021 (213)
ENG103,29,SZn,MW 02:40 PM - 04:10 PM,NAC508,Fall 2021 (213)
ENG103,30,SZn,MW 04:20 PM - 05:50 PM,NAC506,Fall 2021 (213)
ENG103,31,NSB,MW 04:20 PM - 05:50 PM,NAC509,Fall 2021 (213)
ENG103,32,TAA,RA 08:00 AM - 09:30 AM,NAC992,Fall 2021 (213)
ENG103,33,TAA,RA 09:40 AM - 11:10 AM,NAC503,Fall 2021 (213)
ENG103,34,SZO,RA 09:40 AM - 11:10 AM,NAC508,Fall 2021 (213)
ENG103,35,TRn,RA 09:40 AM - 11:10 AM,NAC604,Fall 2021 (213)
ENG103,36,SHq,RA 09:40 AM - 11:10 AM,NAC990,Fall 2021 (213)
ENG103,37,SHq,RA 11:20 AM - 12:50 PM,NAC303,Fall 2021 (213)
ENG103,38,SAn,RA 11:20 AM - 12:50 PM,NAC308,Fall 2021 (213)
ENG103,39,SZO,RA 11:20 AM - 12:50 PM,NAC517,Fall 2021 (213)
ENG103,40,SAn,RA 01:00 PM - 02:30 PM,NAC308,Fall 2021 (213)
ENG103,43,NM,MW 11:20 AM - 12:50 PM,SAC203,Fall 2021 (213)
ENG103,47,FzM,RA 11:20 AM - 12:50 PM,NAC506,Fall 2021 (213)
ENG105,1,NSj,ST 08:00 AM - 09:30 AM,NAC411,Fall 2021 (213)
ENG105,2,HMe,ST 09:40 AM - 11:10 AM,NAC310,Fall 2021 (213)
ENG105,3,NSj,ST 09:40 AM - 11:10 AM,NAC411,Fall 2021 (213)
ENG105,4,HSh,ST 11:20 AM - 12:50 PM,NAC511,Fall 2021 (213)
ENG105,5,SNm,ST 01:00 PM - 02:30 PM,NAC213,Fall 2021 (213)
ENG105,6,SNm,ST 02:40 PM - 04:10 PM,NAC406,Fall 2021 (213)
ENG105,7,NSB,ST 04:20 PM - 05:50 PM,NAC308,Fall 2021 (213)
ENG105,8,SPn,ST 04:20 PM - 05:50 PM,NAC309,Fall 2021 (213)
ENG105,9,SRO,ST 04:20 PM - 05:50 PM,NAC508,Fall 2021 (213)
ENG105,10,McD,MW 08:00 AM - 09:30 AM,NAC302,Fall 2021 (213)
ENG105,11,McD,MW 09:40 AM - 11:10 AM,NAC302,Fall 2021 (213)
ENG105,12,RT1,MW 09:40 AM - 11:10 AM,NAC411,Fall 2021 (213)
ENG105,13,ShC,MW 09:40 AM - 11:10 AM,SAC202,Fall 2021 (213)
ENG105,14,NnR,MW 11:20 AM - 12:50 PM,NAC511,Fall 2021 (213)
ENG105,15,AtB,MW 01:00 PM - 02:30 PM,NAC213,Fall 2021 (213)
ENG105,16,ShC,MW 01:00 PM - 02:30 PM,NAC509,Fall 2021 (213)
ENG105,17,NnR,MW 01:00 PM - 02:30 PM,NAC511,Fall 2021 (213)
ENG105,18,SPn,MW 04:20 PM - 05:50 PM,NAC307,Fall 2021 (213)
ENG105,19,DF,MW 04:20 PM - 05:50 PM,NAC508,Fall 2021 (213)
ENG105,20,Ndm,RA 08:00 AM - 09:30 AM,NAC517,Fall 2021 (213)
ENG105,21,Ndm,RA 11:20 AM - 12:50 PM,SAC203,Fall 2021 (213)
ENG105,22,SRO,RA 11:20 AM - 12:50 PM,SAC402,Fall 2021 (213)
ENG105,23,RJU,RA 01:00 PM - 02:30 PM,SAC203,Fall 2021 (213)
ENG105,24,FIT,RA 02:40 PM - 04:10 PM,NAC401,Fall 2021 (213)
ENG105,25,MoA1,RA 02:40 PM - 04:10 PM,NAC409,Fall 2021 (213)
ENG105,26,Syu,RA 04:20 PM - 05:50 PM,NAC405,Fall 2021 (213)
ENG111,1,McD,ST 08:00 AM - 09:30 AM,NAC302,Fall 2021 (213)
ENG111,2,McD,ST 09:40 AM - 11:10 AM,NAC302,Fall 2021 (213)
ENG111,3,MNK,ST 09:40 AM - 11:10 AM,NAC603,Fall 2021 (213)
ENG111,4,KSS,ST 01:00 PM - 02:30 PM,NAC619,Fall 2021 (213)
ENG111,5,ShC,ST 02:40 PM - 04:10 PM,NAC509,Fall 2021 (213)
ENG111,6,NSj,MW 08:00 AM - 09:30 AM,NAC308,Fall 2021 (213)
ENG111,7,STS1,MW 08:00 AM - 09:30 AM,NAC619A,Fall 2021 (213)
ENG111,8,NSj,MW 09:40 AM - 11:10 AM,NAC308,Fall 2021 (213)
ENG111,9,MNK,MW 09:40 AM - 11:10 AM,NAC309,Fall 2021 (213)
ENG111,10,STS1,MW 09:40 AM - 11:10 AM,NAC310,Fall 2021 (213)
ENG111,11,HMe,MW 09:40 AM - 11:10 AM,NAC414,Fall 2021 (213)
ENG111,12,HMe,MW 11:20 AM - 12:50 PM,NAC411,Fall 2021 (213)
ENG111,13,SSA2,MW 01:00 PM - 02:30 PM,NAC401,Fall 2021 (213)
ENG111,14,TAA,MW 01:00 PM - 02:30 PM,NAC411,Fall 2021 (213)
ENG111,15,SZO,MW 01:00 PM - 02:30 PM,SAC511,Fall 2021 (213)
ENG111,16,SSA2,MW 02:40 PM - 04:10 PM,NAC401,Fall 2021 (213)
ENG111,17,SZO,MW 02:40 PM - 04:10 PM,NAC511,Fall 2021 (213)
ENG111,18,TAA,MW 04:20 PM - 05:50 PM,NAC309,Fall 2021 (213)
ENG111,19,RJU,RA 09:40 AM - 11:10 AM,NAC403,Fall 2021 (213)
ENG111,20,RJU,RA 11:20 AM - 12:50 PM,NAC302,Fall 2021 (213)
ENG115,1,AtB,ST 11:20 AM - 12:50 PM,NAC314,Fall 2021 (213)
ENG115,2,ShC,ST 01:00 PM - 02:30 PM,NAC215,Fall 2021 (213)
ENG115,3,NSB,ST 02:40 PM - 04:10 PM,NAC302,Fall 2021 (213)
ENG115,4,SnH,MW 04:20 PM - 05:50 PM,NAC504,Fall 2021 (213)
ENG115,5,SNm,MW 09:40 AM - 11:10 AM,NAC203,Fall 2021 (213)
ENG208/ENG457,1,MHn,ST 11:20 AM - 12:50 PM,NAC401,Fall 2021 (213)
ENG210,1,TRn,ST 09:40 AM - 11:10 AM,NAC213,Fall 2021 (213)
ENG210,2,HMe,ST 11:20 AM - 12:50 PM,NAC302,Fall 2021 (213)
ENG216,1,NPn,ST 09:40 AM - 11:10 AM,NAC508,Fall 2021 (213)
ENG220,1,HSh,MW 11:20 AM - 12:50 PM,NAC604,Fall 2021 (213)
ENG220,2,SlQ,ST 04:20 PM - 05:50 PM,NAC509,Fall 2021 (213)
ENG260/ENG335,1,AQB,ST 11:20 AM - 12:50 PM,NAC508,Fall 2021 (213)
ENG302,1,SNu,ST 01:00 PM - 02:30 PM,NAC308,Fall 2021 (213)
ENG302,2,SPn,ST 02:40 PM - 04:10 PM,NAC309,Fall 2021 (213)
ENG307,1,SPn,MW 01:00 PM - 02:30 PM,NAC309,Fall 2021 (213)
ENG334,1,DF,MW 02:40 PM - 04:10 PM,NAC308,Fall 2021 (213)
ENG334/ENG410,2,TRn,RA 11:20 AM - 12:50 PM,NAC211,Fall 2021 (213)
ENG336,1,SlQ,MW 02:40 PM - 04:10 PM,NAC509,Fall 2021 (213)
ENG338,1,AQB,ST 01:00 PM - 02:30 PM,NAC508,Fall 2021 (213)
ENG351/ENG405,1,NM,MW 09:40 AM - 11:10 AM,NAC991,Fall 2021 (213)
ENG361,1,SHq,RA 02:40 PM - 04:10 PM,NAC308,Fall 2021 (213)
ENG366,1,SHq,MW 11:20 AM - 12:50 PM,NAC308,Fall 2021 (213)
ENG427,1,MSz2,MW 11:20 AM - 12:50 PM,NAC309,Fall 2021 (213)
ENG450,1,NPn,TBA,TBA,Fall 2021 (213)
ENG501,1,DF,S 07:00 PM - 10:10 PM,NAC403,Fall 2021 (213)
ENG521,1,DF,T 07:00 PM - 10:10 PM,NAC403,Fall 2021 (213)
ENG525,1,SnH,W 07:00 PM - 10:10 PM,NAC404,Fall 2021 (213)
ENG552,2,SPn,TBA,TBA,Fall 2021 (213)
ENG554,1,SRO,T 07:00 PM - 10:10 PM,NAC402,Fall 2021 (213)
ENG572,1,SNu,W 07:00 PM - 10:10 PM,NAC407,Fall 2021 (213)
ENG580,1,SNu,M 07:00 PM - 10:10 PM,NAC407,Fall 2021 (213)
ENG581,1,MSz2,R 07:00 PM - 10:10 PM,TBA,Fall 2021 (213)
ENG582,1,MSz2,T 07:00 PM - 10:10 PM,NAC401,Fall 2021 (213)
ENG602,1,SnH,S 07:00 PM - 10:10 PM,NAC404,Fall 2021 (213)
ENG606,1,TBA,TBA,TBA,Fall 2021 (213)
ENG616,1,SRO,A 07:00 PM - 10:10 PM,NAC402,Fall 2021 (213)
ENG618,1,TBA,TBA,TBA,Fall 2021 (213)
ENG631,2,SNu,T 07:00 PM - 10:10 PM,SAC207,Fall 2021 (213)
ENG637,1,TBA,TBA,TBA,Fall 2021 (213)
ENV107,1,Mdo,MW 09:40 AM - 11:10 AM,NAC617,Fall 2021 (213)
ENV107,2,Mdo,MW 11:20 AM - 12:50 PM,NAC517,Fall 2021 (213)
ENV107,3,KNr,ST 11:20 AM - 12:50 PM,NAC517,Fall 2021 (213)
ENV107,4,KNr,MW 08:00 AM - 09:30 AM,SAC208,Fall 2021 (213)
ENV107,5,Hmk1,ST 09:40 AM - 11:10 AM,SAC201,Fall 2021 (213)
ENV107,6,Hmk1,RA 09:40 AM - 11:10 AM,NAC310,Fall 2021 (213)
ENV107,7,SMq,RA 09:40 AM - 11:10 AM,SAC201,Fall 2021 (213)
ENV107,8,ARK,RA 04:20 PM - 05:50 PM,SAC208,Fall 2021 (213)
ENV107,9,AfI2,ST 09:40 AM - 11:10 AM,NAC617,Fall 2021 (213)
ENV107,10,MTj,MW 02:40 PM - 04:10 PM,SAC201,Fall 2021 (213)
ENV107,11,MZH1,RA 02:40 PM - 04:10 PM,SAC203,Fall 2021 (213)
ENV107,12,SZn1,MW 08:00 AM - 09:30 AM,SAC305,Fall 2021 (213)
ENV107,13,MpR,ST 04:20 PM - 05:50 PM,SAC305,Fall 2021 (213)
ENV107,14,KbU,MW 04:20 PM - 05:50 PM,SAC203,Fall 2021 (213)
ENV107,15,SZn1,MW 09:40 AM - 11:10 AM,SAC312,Fall 2021 (213)
ENV203/GEO205,1,Jky,ST 11:20 AM - 12:50 PM,SAC203,Fall 2021 (213)
ENV203/GEO205,2,ASA2,RA 04:20 PM - 05:50 PM,SAC203,Fall 2021 (213)
ENV203/GEO205,3,MTj,MW 04:20 PM - 05:50 PM,SAC305,Fall 2021 (213)
ENV203/GEO205,4,MpR,ST 02:40 PM - 04:10 PM,NAC310,Fall 2021 (213)
ENV203/GEO205,5,MFJ,MW 01:00 PM - 02:30 PM,NAC310,Fall 2021 (213)
ENV203/GEO205,7,Mzs,RA 09:40 AM - 11:10 AM,SAC206,Fall 2021 (213)
ENV203/GEO205,8,Zru,ST 01:00 PM - 02:30 PM,SAC305,Fall 2021 (213)
ENV203/GEO205,9,HmK,RA 02:40 PM - 04:10 PM,SAC401,Fall 2021 (213)
ENV203/GEO205,10,JwR,RA 09:40 AM - 11:10 AM,NAC517,Fall 2021 (213)
ENV203/GEO205,11,RMr,ST 04:20 PM - 05:50 PM,SAC203,Fall 2021 (213)
ENV203/GEO205,12,JwR,RA 01:00 PM - 02:30 PM,SAC206,Fall 2021 (213)
ENV205,1,BKF,ST 02:40 PM - 04:10 PM,SAC305,Fall 2021 (213)
ENV207,1,HMd,ST 11:20 AM - 12:50 PM,SAC305,Fall 2021 (213)
ENV208,1,Jky,MW 11:20 AM - 12:50 PM,SAC305,Fall 2021 (213)
ENV209,1,BKF,MW 02:40 PM - 04:10 PM,SAC305,Fall 2021 (213)
ENV214,1,Hmk1,ST 01:00 PM - 02:30 PM,SAC203,Fall 2021 (213)
ENV215,1,MSO,RA 02:40 PM - 04:10 PM,SAC201,Fall 2021 (213)
ENV311,1,Mdo,ST 09:40 AM - 11:10 AM,NAC517,Fall 2021 (213)
ENV311,2,Mdo,ST 11:20 AM - 12:50 PM,NAC1079,Fall 2021 (213)
ENV313,1,MSO,RA 09:40 AM - 11:10 AM,SAC305,Fall 2021 (213)
ENV316,1,Mdo,MW 02:40 PM - 04:10 PM,SAC724,Fall 2021 (213)
ENV318,1,Hmk1,RA 01:00 PM - 02:30 PM,NAC310,Fall 2021 (213)
ENV372,1,MSO,MW 04:20 PM - 05:50 PM,SAC208,Fall 2021 (213)
ENV373,1,Jky,ST 09:40 AM - 11:10 AM,SAC203,Fall 2021 (213)
ENV401,1,KNr,ST 08:00 AM - 09:30 AM,SAC208,Fall 2021 (213)
ENV403,1,NlQ,TBA,TBA,Fall 2021 (213)
ENV405,1,SMO,MW 01:00 PM - 02:30 PM,NAC517,Fall 2021 (213)
ENV408,1,BKF,ST 11:20 AM - 12:50 PM,NAC310,Fall 2021 (213)
ENV409,1,SMO,MW 09:40 AM - 11:10 AM,NAC517,Fall 2021 (213)
ENV414,1,Sud,MW 02:40 PM - 04:10 PM,SAC203,Fall 2021 (213)
ENV419,1,Sud,ST 01:00 PM - 02:30 PM,NAC517,Fall 2021 (213)
ENV425,1,MSO,ST 04:20 PM - 05:50 PM,SAC207,Fall 2021 (213)
ENV430,1,SMO,TBA,TBA,Fall 2021 (213)
ENV455,1,BKF,MW 11:20 AM - 12:50 PM,NAC310,Fall 2021 (213)
ENV498,1,HMd,TBA,TBA,Fall 2021 (213)
ENV498,2,Jky,TBA,TBA,Fall 2021 (213)
ENV498,3,BKF,TBA,TBA,Fall 2021 (213)
ENV498,4,KNR,TBA,TBA,Fall 2021 (213)
ENV498,5,SMO,TBA,TBA,Fall 2021 (213)
ENV498,6,Sud,TBA,TBA,Fall 2021 (213)
ENV498,7,Mdo,TBA,TBA,Fall 2021 (213)
ENV498,8,MSO,TBA,TBA,Fall 2021 (213)
ENV498,9,HMK1,TBA,TBA,Fall 2021 (213)
ENV499,2,Jky,TBA,TBA,Fall 2021 (213)
ENV499,3,BKF,TBA,TBA,Fall 2021 (213)
ENV499,4,KNR,TBA,TBA,Fall 2021 (213)
ENV499,5,SMO,TBA,TBA,Fall 2021 (213)
ENV499,6,Sud,TBA,TBA,Fall 2021 (213)
ENV499,8,MSO,TBA,TBA,Fall 2021 (213)
ENV499,9,HMK1,TBA,TBA,Fall 2021 (213)
ENV501,2,Sud,A 07:00 PM - 10:10 PM,SAC305,Fall 2021 (213)
ENV502,2,RFAD,A 09:00 AM - 12:00 PM,SAC707,Fall 2021 (213)
ENV602,1,MRK,A 03:00 PM - 06:10 PM,NAC207,Fall 2021 (213)
ENV605,1,Jky,S 07:00 PM - 10:10 PM,SAC207,Fall 2021 (213)
ENV624,1,MSO,F 07:00 PM - 10:10 PM,SAC207,Fall 2021 (213)
ENV635,1,HMd,F 03:00 PM - 06:00 PM,SAC305,Fall 2021 (213)
ENV652,1,Jky,T 07:00 PM - 10:10 PM,SAC206,Fall 2021 (213)
ENV697,2,Jky,TBA,TBA,Fall 2021 (213)
ETE498R,1,TBA,TBA,TBA,Fall 2021 (213)
ETE498R,2,TBA,TBA,TBA,Fall 2021 (213)
ETE498R,3,TBA,TBA,TBA,Fall 2021 (213)
ETE498R,4,TBA,TBA,TBA,Fall 2021 (213)
ETE498R,5,TBA,TBA,TBA,Fall 2021 (213)
ETE699,1,TBA,TBA,TBA,Fall 2021 (213)
ETH201,1,EzK,ST 09:40 AM - 11:10 AM,NAC604,Fall 2021 (213)
FIN254,1,ASy,ST 01:00 PM - 02:30 PM,NAC210,Fall 2021 (213)
FIN254,2,ASy,ST 09:40 AM - 11:10 AM,NAC210,Fall 2021 (213)
FIN254,3,DAK,ST 01:00 PM - 02:30 PM,NAC314,Fall 2021 (213)
FIN254,4,FFa,ST 08:00 AM - 09:30 AM,NAC303,Fall 2021 (213)
FIN254,5,FFa,ST 09:40 AM - 11:10 AM,NAC402,Fall 2021 (213)
FIN254,6,MdM,ST 02:40 PM - 04:10 PM,NAC412,Fall 2021 (213)
FIN254,7,MRe,MW 11:20 AM - 12:50 PM,NAC412,Fall 2021 (213)
FIN254,8,MRe,MW 09:40 AM - 11:10 AM,NAC510,Fall 2021 (213)
FIN254,9,MSKn,ST 04:20 PM - 05:50 PM,NAC305,Fall 2021 (213)
FIN254,10,NNh,MW 01:00 PM - 02:30 PM,NAC307,Fall 2021 (213)
FIN254,11,NNh,MW 11:20 AM - 12:50 PM,NAC414,Fall 2021 (213)
FIN254,12,Rby,MW 11:20 AM - 12:50 PM,NAC510,Fall 2021 (213)
FIN254,13,Rby,ST 01:00 PM - 02:30 PM,NAC501,Fall 2021 (213)
FIN254,14,SnT,MW 08:00 AM - 09:30 AM,NAC503,Fall 2021 (213)
